ID,Season,Phylum,Class,Order,Family,Genus,TrophicSpecies,FunctionalGroup,TrophicGroup,InIntList,Abundance (ind/m3),Biomass (mg C/m3),BodyMass (g),BodySize (mm),GowthRate (mm/day),Zone,Reference_pres,Reference_pres_link,Reference_traits,Reference_traits_link,Observation
107,Autumn,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,Sertularella_gayi,Cnidaria,Benthos,Yes,NA,NA,NA,250,NA,Meseta,Schejter_etal_2020b,,,,
108,Autumn,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,Sertularella_striata,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Schejter_etal_2016; Schejter_etal_2020b,,,,
109,Autumn,Cnidaria,Hydrozoa,Leptothecata,Symplectoscyphidae,Symplectoscyphus,Symplectoscyphus_magellanicus,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Schejter_etal_2020b,,,,
110,Autumn,Cnidaria,Hydrozoa,Leptothecata,Zygophylacidae,Abietinella,Abietinella_operculata,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a,,,,AMPNBB-II
111,Autumn,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,Alcyonium_varum,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
112,Autumn,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,Balanophyllia_malouinensis,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter&Bremec_2019; Schejter_etal_2020b,,,,Size is mean btw min and max (Schejter&Bremec_2019); AMPNBB-II
113,Autumn,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Bayergorgia,Bayergorgia_vermidoma,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
114,Autumn,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Bolocera,Bolocera_kerguelensis,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
115,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Convexella,Convexella_magelhaenica,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
116,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Dasystenella,Dasystenella_acanthina,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
117,Autumn,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Errina,Errina_antarctica,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016,,,,
118,Autumn,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Filellum,Filellum_sp,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016; 2020a; b,,,,AMPNBB-II
119,Autumn,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,Flabellum_areum,Cnidaria,Benthos,No,NA,NA,NA,28.5,NA,Ta/Me,Schejter&Bremec_2019; Schejter_etal_2020b,,,,Size is mean btw min and max (Schejter&Bremec_2019); AMPNBB-II
120,Autumn,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,Flabellum_thouarsi,Cnidaria,Benthos,No,NA,NA,NA,49,NA,Ta/Me,Schejter&Bremec_2019; Schejter_etal_2020b,,,,Size is mean btw min and max (Schejter&Bremec_2019); AMPNBB-II
121,Autumn,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Grammaria,Grammaria_abietina,Cnidaria,Benthos,Yes,NA,NA,NA,100,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
122,Autumn,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,Halecium_jaederholmi,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
123,Autumn,Cnidaria,Hydrozoa,Leptothecata,Syntheciidae,Hincksella,Hincksella_stolonifera,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
124,NA,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Inferiolabiata,Inferiolabiata_lowei,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Bernal_etal_2018,,,,
125,Autumn,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,Lafoea_dumosa,Cnidaria,Benthos,Yes,NA,NA,NA,100,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
126,Autumn,Cnidaria,Anthozoa,Actiniaria,Incertae sedis,Paractis,Paractis_laevis,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
127,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Primnoella,Primnoella_scotiae,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
128,Autumn,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,Sertularella_sp1,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016; 2020a,,,,
129,Autumn,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,Sertularella_sp2,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016; 2020a,,,,
130,Autumn,Cnidaria,Hydrozoa,Leptothecata,Symplectoscyphidae,Symplectoscyphus,Symplectoscyphus_subdichotomus,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016; 2020a; b,,,,AMPNBB-II
131,Autumn,Cnidaria,Hydrozoa,Leptothecata,Syntheciidae,Synthecium,Synthecium_protectum,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
132,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Thourella,Thouarella_antarctica,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
133,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Thourella,Thouarella_chilensis,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
134,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Thourella,Thouarella_sp,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
135,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Thourella,Thouarella_sp1,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
136,Autumn,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Tulpa,Tulpa_tulipifera,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020a; b,,,,AMPNBB-II
137,Autumn,Cnidaria,Anthozoa,Zoantharia,,,Zoantharia,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2020b,,,,AMPNBB-II
138,NA,NA,NA,NA,NA,NA,Anthozoa,Cnidaria,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
139,NA,NA,NA,NA,NA,NA,Hydrozoa,Cnidaria,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
140,NA,NA,NA,NA,NA,NA,Cnidaria,Cnidaria,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
141,NA,NA,NA,NA,NA,NA,Actiniaria,Cnidaria,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
142,NA,NA,NA,NA,NA,NA,Halecium_sp,Cnidaria,NA,Yes,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
143,Autumn,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Actinauge,Actinauge_longicornis,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
144,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Aglaoprimnoa,Aglaoprimnoa_stefanii,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
145,Autumn,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,Alcyonium_haddoni,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
146,Autumn,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,Alcyonium_sollasi,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
147,Autumn,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,Alcyonium_sp1,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016; 2020a; b,,,,
148,Autumn,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,Alcyonium_sp2,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
149,Autumn,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Amphisbetia,Amphisbetia_operculata,Cnidaria,Benthos,Yes,NA,NA,NA,100,NA,Talud,Schejter_etal_2020a; b,,,,AMPNBB-II
150,Autumn,Cnidaria,Anthozoa,Pennatulacea,Anthoptilidae,Anthoptilum,Anthoptilum_grandiflorum,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2018; 2020b,,,,AMPNBB-II
151,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Armadillogorgia,Armadillogorgia_cyathella,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020a; b,,,,AMPNBB-II
152,Autumn,Cnidaria,Anthozoa,Alcyonacea,Isididae,Australisis,Australisis_sarmentosa,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
153,Autumn,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,Caryophyllia_coronula,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,
154,Autumn,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,Caryophyllia_squiresi,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
155,Autumn,Cnidaria,Anthozoa,Actiniaria,Clavulariidae,Clavularia,Clavularia_sp,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
156,Autumn,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Crispatotrochus,Crispatotrochus_cornu,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
157,Autumn,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,Desmophyllum_dianthus,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020a; b,,,,AMPNBB-II
158,Autumn,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium_ramosum,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020a; b,,,,AMPNBB-II
159,Autumn,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,Flabellum_apertum,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,
160,Autumn,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,Flabellum_curvatum,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
161,Autumn,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,Halipteris_africana,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2018; 2020b,,,,
162,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Heptaprimnoa,Heptaprimnoa_patagonica,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
163,Autumn,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Hormathia,Hormathia_pectinata,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
164,All,Cnidaria,Anthozoa,Alcyonacea,Keroeididae,Ideogorgia,Ideogorgia_laurae,Cnidaria,Benthos,No,NA,NA,NA,60,NA,Talud,Pérez&Cordeiro_2020; Schejter_etal_2020b,,,,AMPNBB-II
165,Autumn,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isosicyonis,Isosicyonis_alba,Cnidaria,Benthos,No,NA,NA,NA,30,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
166,Autumn,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Javania,Javania_cristata,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
167,Autumn,Cnidaria,Anthozoa,Alcyonacea,Nidaliidae,Nidalia,Nidalia_sp,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
168,Autumn,Cnidaria,Anthozoa,Actiniaria,Hormatiidae,Phelliactis,Phelliactis_sp,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
169,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Plumarella,Plumarella_castellviae,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
170,Autumn,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,Plumularia_insignis,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020a; b,,,,AMPNBB-II
171,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Pyrogorgia,Pyrogorgia_lemnos,Cnidaria,Benthos,No,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
172,Autumn,Cnidaria,Hydrozoa,Siphonophorae,Rhodaliidae,Rhodalia,Rhodalia_miranda,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,
173,Autumn,Cnidaria,Hydrozoa,Leptothecata,Tiarannidae,Stegopoma,Stegopoma_irregularis,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020a; b,,,,AMPNBB-II
174,NA,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Stellapora,Stellapora_echinata,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Bernal_etal_2018,,,,
175,Autumn,Cnidaria,Hydrozoa,Leptothecata,Symplectoscyphidae,Symplectoscyphus,Symplectoscyphus_sp,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2016,,,,
176,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Thourella,Thouarella_variabilis,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
177,Autumn,Cnidaria,Anthozoa,Alcyonacea,Primnoidea,Thourella,Thouarella_viridis,Cnidaria,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Schejter_etal_2020b,,,,AMPNBB-II
178,NA,Cnidaria,Anthozoa,NA,NA,NA,Octocorals,Cnidaria,,Artefact,NA,NA,NA,NA,NA,Talud,NA,,,,
179,Spring,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Emiliana,Emiliania_huxleyi,Coccolithophorids,Phytoplankton,Yes,NA,NA,NA,0.0093,NA,Meseta,Guinder_etal_2020,,,,
180,Spring,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_antarctica,Coccolithophorids,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,
181,NA,NA,NA,NA,NA,NA,Coccolithophorids,Coccolithophorids,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
182,Spring,Arthropoda,Crustacea,Cumacea,Nannastacidae,Campylaspis,Campylaspis_bacescui,Cumacea,Benthos,No,NA,NA,NA,4,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
183,Spring,Arthropoda,Crustacea,Cumacea,Nannastacidae,Campylaspis,Campylaspis_frigida,Cumacea,Benthos,No,NA,NA,NA,4,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
184,Spring,Arthropoda,Crustacea,Cumacea,Nannastacidae,Cumella,Cumella_argentinae,Cumacea,Benthos,No,NA,NA,NA,2,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
185,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Diastylis,Diastylis_granulata,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
186,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Diastylis,Diastylis_hammoniae,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
187,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Diastylis,Diastylis_planifrons,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
188,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Ekleptostylis,Ekleptostylis_heardi,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
189,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Ekleptostylis,Ekleptostylis_vemae,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
190,Spring,Arthropoda,Crustacea,Cumacea,Leuconidae,Eudorella,Eudorella_sp,Cumacea,Benthos,Yes,NA,NA,NA,4,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
191,Spring,Arthropoda,Crustacea,Cumacea,Lampropidae,Hemilamprops,Hemilamprops_chilensis,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
192,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Holostylis,Holostylis_uniramosa,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Roccatagliata&Alberico_2015; Doti_etal_2020,,Roccatagliata_pers.com.,,
193,Spring,Arthropoda,Crustacea,Cumacea,Leuconidae,Leucon,Leucon_septemdentatus,Cumacea,Benthos,No,NA,NA,NA,4,NA,Meseta,Doti_etal_2020,,Roccatagliata_pers.com.,,
194,NA,NA,NA,NA,NA,NA,Cumacea,Cumacea,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
195,Autumn,Arthropoda,Crustacea,Cumacea,Lampropidae,Platytyphlops,Platytyphlops_sarahae,Cumacea,Benthos,No,NA,NA,NA,6,NA,Talud,Roccatagliata_2020,,Roccatagliata_pers.com.,,
196,Autumn,Arthropoda,Malacostraca,Decapoda,Campylonotidae,Campylonotus,Campylonotus_vagans,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005; Schejter_etal_2016,,,,
197,Autumn,Arthropoda,Malacostraca,Decapoda,Inachidae,Eurypodius,Eurypodius_latreillii,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005; Schejter_etal_2017a,,,,
198,Autumn,Arthropoda,Malacostraca,Decapoda,Inachidae,Eurypodius,Eurypodius_longirostris,Decapoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005; Schejter_etal_2016,,,,
199,Autumn,Arthropoda,Malacostraca,Decapoda,Hymenosomatidae,Halicarcinus,Halicarcinus_planatus,Decapoda,Benthos,Yes,NA,NA,NA,9.71,NA,Meseta,Schejter_etal_2016,https://doi.org/10.1007/s00300-016-1913-2,Diez&Lovrich_2010,https://doi.org/10.1007/s00300-009-0716-0,
200,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,Paralomis_granulosa,Decapoda,Benthos,Yes,NA,NA,NA,80,NA,Meseta,Schejter_etal_2016; Pérez-Barros_etal_2020,,,,
201,All,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida_subrugosa,Decapoda,Benthos,Yes,NA,NA,NA,70,NA,Meseta,Lovrich_etal_2005,,,,Benthic. Not recorded
202,Autumn,Arthropoda,Malacostraca,Decapoda,Inachidae,Eurypodius,Eurypodius_sp,Decapoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005,,,,
203,NA,Arthropoda,Malacostraca,Decapoda,Parapaguridae,Sympagurus,Sympagurus_dimorphus,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Lovrich_pers.com.,,,,
204,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes_confundens,Decapoda,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Lovrich_etal_2005; Pérez-Barros_etal_2015; Schejter_etal_2016,,,,
205,Spring,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida_gregaria,Decapoda,Benthos,Yes,NA,NA,NA,70,NA,Ta/Me,Diez_etal_2016; Schejter_etal_2016,,,,
206,Autumn,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus_comptus,Decapoda,Benthos,Yes,NA,NA,NA,12.5,NA,Ta/Me,Lovrich_etal_2005; Schejter_etal_2016,,Soto&George-Nascimento_1991,,
207,Autumn,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus_forceps,Decapoda,Benthos,Yes,NA,NA,NA,12.5,NA,Ta/Me,Lovrich_etal_2005,,Soto&George-Nascimento_1991,,Inferred from P. comptus
208,NA,NA,NA,NA,NA,NA,Lithodes_sp,Decapoda,NA,No,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
209,NA,NA,NA,NA,NA,NA,Decapoda,Decapoda,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
210,NA,NA,NA,NA,NA,NA,Malacostraca,Decapoda,Benthos,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,
211,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes_couesi,Decapoda,Benthos,No,NA,NA,26,40.3,NA,Talud,Pérez-Barros_etal_2020,https://doi.org/10.1007/s00300-019-02609-x,Pérez-Barros_etal_2020,https://doi.org/10.1007/s00300-019-02609-x,AMPNBB-II
212,NA,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes_turkayi,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Stevens&Lovrich_2014,,,,
213,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,Paralomis_spinosissima,Decapoda,Benthos,No,NA,NA,NA,100,NA,Talud,Pérez-Barros_etal_2020,,,,
214,Autumn,Arthropoda,Malacostraca,Decapoda,Nephropidae,Thymops,Thymops_birsteini,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Lovrich_etal_2005,,,,
215,Autumn,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida_spinosa,Decapoda,Benthos,Yes,NA,NA,NA,50,NA,Talud,Lovrich_etal_2005,,,,
216,Spring,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus_sp,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_centric
217,Spring,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis_kerguelensis,Diatoms,Phytoplankton,Yes,NA,7,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_pennate
218,Spring,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_pennate
219,Spring,Ochrophyta,Bacillariophyceae,Paraliales,Paraliaceae,Paralia,Paralia_sulcata,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_benthic
220,Spring,Ochrophyta,Bacillariophyceae,Melosirales,Hyalodiscaceae,Podosira,Podosira_stelliger,Diatoms,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_centric
221,Spring,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzchia,Pseudonitzschia_sp,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_pennate
222,Spring,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Tabularia,Tabularia_fasciculata,Diatoms,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_pennate
223,Spring,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema_nitzschioides,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Collapsed as Diatoms_benthic
224,NA,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia_crassa,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Bertola&Iachetti_TallerCientifico_2021,,,,Video Bertola&Iachetti
225,NA,NA,NA,NA,NA,NA,Bacillariophyceae,Diatoms,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
226,NA,NA,NA,NA,NA,NA,Bacillariaceae,Diatoms,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,NA,,,,NA
227,NA,NA,NA,NA,NA,NA,Diatoms_benthic,Diatoms,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Aggregated: Paralia_sulcata y Thalassionema_nitzschioides
228,NA,NA,NA,NA,NA,NA,Diatoms_centric,Diatoms,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,Aggregated: Podosira_stelliger y Coscinodiscus_sp
229,NA,NA,NA,NA,NA,NA,Diatoms_pennate,Diatoms,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,"Aggregated: Fragilariopsis_kerguelensis, Navicula_sp, Pseudonitzschia_sp y Tabularia_fasciculata"
230,NA,NA,NA,NA,NA,NA,Dinoflagellates_heterosol,Dinoflagellates,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,,,,"Aggregated: Dinophysis_acuminata, Gyrodinium_sp, Gyrodinium_spirale, Protoperidinium_sp"
