ID,Season,Phylum,Class,Order,Family,Genus,TrophicSpecies,FunctionalGroup,TrophicGroup,InIntList,Abundance (ind/m3),Biomass (mg C/m3),BodyMass (g),BodySize (mm),GowthRate (mm/day),Zone,Reference_pres,Reference_pres_link,Reference_traits,Reference_traits_link,Observation
201,Spring,Arthropoda,Crustacea,Cumacea,Lampropidae,Hemilamprops,Hemilamprops_chilensis,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Doti_etal_2020,https://doi.org/10.1007/s00300-020-02725-z,Roccatagliata_pers.com.,,
203,Spring,Arthropoda,Crustacea,Cumacea,Leuconidae,Leucon,Leucon_septemdentatus,Cumacea,Benthos,No,NA,NA,NA,4,NA,Meseta,Doti_etal_2020,https://doi.org/10.1007/s00300-020-02725-z,Roccatagliata_pers.com.,,
205,Autumn,Arthropoda,Crustacea,Cumacea,Lampropidae,Platytyphlops,Platytyphlops_sarahae,Cumacea,Benthos,No,NA,NA,NA,6,NA,Talud,Roccatagliata_2020,https://doi.org/10.1016/j.jcz.2020.03.009,Roccatagliata_pers.com.,,
202,Spring,Arthropoda,Crustacea,Cumacea,Diastylidae,Holostylis,Holostylis_uniramosa,Cumacea,Benthos,No,NA,NA,NA,6,NA,Meseta,Roccatagliata&Alberico_2015; Doti_etal_2020,https://doi.org/10.1007/s12526-015-0349-1,Roccatagliata_pers.com.,,
221,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes_couesi,Decapoda,Benthos,No,NA,NA,26,40.3,NA,Talud,Pérez-Barros_etal_2020,https://doi.org/10.1007/s00300-019-02609-x,Pérez-Barros_etal_2020,https://doi.org/10.1007/s00300-019-02609-x,AMPNBB-II
211,All,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida_subrugosa,Decapoda,Benthos,Yes,NA,NA,NA,70,NA,Meseta,Lovrich_etal_2005,https://doi.org/10.3989/scimar.2005.69s2183,,,Benthic. Not recorded
217,Autumn,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus_forceps,Decapoda,Benthos,Yes,NA,NA,NA,12.5,NA,Ta/Me,Lovrich_etal_2005,https://doi.org/10.3989/scimar.2005.69s2183,Soto&George-Nascimento_1991,,Inferred from P. comptus
218,NA,NA,NA,NA,NA,NA,Lithodes_sp,Decapoda,NA,No,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
219,NA,NA,NA,NA,NA,NA,Decapoda,Decapoda,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
215,Spring,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida_gregaria,Decapoda,Benthos,Yes,NA,NA,NA,70,NA,Ta/Me,Diez_etal_2016; Schejter_etal_2016,https://doi.org/10.1016/j.seares.2016.04.004,,,
226,All,Arthropoda,Malacostraca,Decapoda,Epialtidae,Libidoclaea,Libidoclaea_granaria,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,,,
212,Autumn,Arthropoda,Malacostraca,Decapoda,Inachidae,Eurypodius,Eurypodius_sp,Decapoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005,https://doi.org/10.3989/scimar.2005.69s2183,,,
224,Autumn,Arthropoda,Malacostraca,Decapoda,Nephropidae,Thymops,Thymops_birsteini,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Lovrich_etal_2005,https://doi.org/10.3989/scimar.2005.69s2183,,,
225,Autumn,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida_spinosa,Decapoda,Benthos,Yes,NA,NA,NA,50,NA,Talud,Lovrich_etal_2005,https://doi.org/10.3989/scimar.2005.69s2183,,,
214,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes_confundens,Decapoda,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Lovrich_etal_2005; Pérez-Barros_etal_2015; Schejter_etal_2016,https://doi.org/10.3989/scimar.2005.69s2183,,,
206,Autumn,Arthropoda,Malacostraca,Decapoda,Campylonotidae,Campylonotus,Campylonotus_vagans,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005; Schejter_etal_2016,https://doi.org/10.3989/scimar.2005.69s2183,,,
208,Autumn,Arthropoda,Malacostraca,Decapoda,Inachidae,Eurypodius,Eurypodius_longirostris,Decapoda,Benthos,No,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005; Schejter_etal_2016,https://doi.org/10.3989/scimar.2005.69s2183,,,
216,Autumn,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Pagurus_comptus,Decapoda,Benthos,Yes,NA,NA,NA,12.5,NA,Ta/Me,Lovrich_etal_2005; Schejter_etal_2016,https://doi.org/10.3989/scimar.2005.69s2183,Soto&George-Nascimento_1991,,
207,Autumn,Arthropoda,Malacostraca,Decapoda,Inachidae,Eurypodius,Eurypodius_latreillii,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Lovrich_etal_2005; Schejter_etal_2017a,https://doi.org/10.3989/scimar.2005.69s2183,,,
213,NA,Arthropoda,Malacostraca,Decapoda,Parapaguridae,Sympagurus,Sympagurus_dimorphus,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Lovrich_pers.com.,NA,,,
223,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,Paralomis_spinosissima,Decapoda,Benthos,No,NA,NA,NA,100,NA,Talud,Pérez-Barros_etal_2020,https://doi.org/10.1007/s00300-019-02609-x,,,
209,Autumn,Arthropoda,Malacostraca,Decapoda,Hymenosomatidae,Halicarcinus,Halicarcinus_planatus,Decapoda,Benthos,Yes,NA,NA,NA,9.71,NA,Meseta,Schejter_etal_2016,https://doi.org/10.1007/s00300-016-1913-2,Diez&Lovrich_2010,https://doi.org/10.1007/s00300-009-0716-0,
210,Autumn,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,Paralomis_granulosa,Decapoda,Benthos,Yes,NA,NA,NA,80,NA,Meseta,Schejter_etal_2016; Pérez-Barros_etal_2020,https://doi.org/10.1007/s00300-016-1913-2,,,
220,NA,NA,NA,NA,NA,NA,Malacostraca,Decapoda,Benthos,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,
222,NA,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes_turkayi,Decapoda,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Stevens&Lovrich_2014,https://doi.org/10.1201/b16664,,,
240,NA,NA,NA,NA,NA,NA,Diatoms_pennate,Diatoms,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,"Aggregated: Fragilariopsis_kerguelensis, Navicula_sp, Pseudonitzschia_sp & Tabularia_fasciculata"
238,NA,NA,NA,NA,NA,NA,Diatoms_benthic,Diatoms,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Aggregated: Paralia_sulcata & Thalassionema_nitzschioides
239,NA,NA,NA,NA,NA,NA,Diatoms_centric,Diatoms,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Aggregated: Podosira_stelliger & Coscinodiscus_sp
230,Spring,Ochrophyta,Bacillariophyceae,Paraliales,Paraliaceae,Paralia,Paralia_sulcata,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_benthic
234,Spring,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,Thalassionema_nitzschioides,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_benthic
227,Spring,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus_sp,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_centric
231,Spring,Ochrophyta,Bacillariophyceae,Melosirales,Hyalodiscaceae,Podosira,Podosira_stelliger,Diatoms,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_centric
228,Spring,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis_kerguelensis,Diatoms,Phytoplankton,Yes,NA,7,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_pennate
229,Spring,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_pennate
232,Spring,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzchia,Pseudonitzschia_sp,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_pennate
233,Spring,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Tabularia,Tabularia_fasciculata,Diatoms,Phytoplankton,No,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Diatoms_pennate
236,NA,NA,NA,NA,NA,NA,Bacillariophyceae,Diatoms,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
237,NA,NA,NA,NA,NA,NA,Bacillariaceae,Diatoms,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
235,NA,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia_crassa,Diatoms,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Bertola&Iachetti_TallerCientifico_2021,NA,,,Video Bertola&Iachetti
241,NA,NA,NA,NA,NA,NA,Dinoflagellates_heterosol,Dinoflagellates,NA,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,"Aggregated: Dinophysis_acuminata, Gyrodinium_sp, Gyrodinium_spirale, Protoperidinium_sp"
242,Spring,Myzozoa,Dinophyceae,Dinophysiales,Amphidomataceae,Azadinium,Azadinium_sp,Dinoflagellates,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,As Dinoflagellates_auto
244,Spring,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp,Dinoflagellates,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,As Dinoflagellates_heterocol
243,Spring,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,Dinophysis_acuminata,Dinoflagellates,Phytoplankton,Yes,NA,NA,1.7E-08,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Dinoflagellates_heterosol
245,Spring,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_sp,Dinoflagellates,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Dinoflagellates_heterosol
246,Spring,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_spirale,Dinoflagellates,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Dinoflagellates_heterosol
247,Spring,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_sp,Dinoflagellates,Phytoplankton,Yes,NA,NA,NA,NA,NA,Meseta,Guinder_etal_2020,https://doi.org/10.1371/journal.pone.0233156,,,Collapsed as Dinoflagellates_heterosol
248,NA,Myzozoa,Dinophyceae,NA,NA,NA,Dinophyceae,Dinoflagellates,Phytoplankton,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,
249,NA,Myzozoa,Dinophyceae,NA,NA,NA,Dinoflagellates,Dinoflagellates,,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,
313,NA,NA,NA,NA,NA,NA,Echinoidea,Echinodermata,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
314,NA,NA,NA,NA,NA,NA,Asteriidae,Echinodermata,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
315,NA,NA,NA,NA,NA,NA,Holothuroidea,Echinodermata,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
316,NA,NA,NA,NA,NA,NA,Ophiuroidea,Echinodermata,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
317,NA,NA,NA,NA,NA,NA,Ophiurida,Echinodermata,NA,Artefact,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
318,NA,NA,NA,NA,NA,NA,Ophiactis_sp,Echinodermata,NA,Yes,NA,NA,NA,NA,NA,Ta/Me,See species,NA,,,NA
320,NA,Echinodermata,Holothuroidea,Dendrochirotida,Holothuriidae ,Psolus,Psolus_antarcticus,Echinodermata,Benthos,Yes,NA,NA,NA,40,NA,Ta/Me,Schejter_etal_2016; Martinez_pers.com.,https://doi.org/10.1007/s00300-016-1913-2,Martinez_pers.com.,,Registrado Psolus_sp; Martinez sugiere presencia de P. antarcticus
321,NA,Echinodermata,Holothuroidea,Dendrochirotida,Holothuriidae ,Psolus,Psolus_patagonicus,Echinodermata,Benthos,Yes,NA,NA,NA,40,NA,Ta/Me,Schejter_etal_2016; Martinez_pers.com.,https://doi.org/10.1007/s00300-016-1913-2,Martinez_pers.com.,,Registrado Psolus_sp; Martinez sugiere presencia de P. patagonicus
309,Autumn,Echinodermata,Holothuroidea,Dendrochirotida,Holothuriidae ,Psolus,Psolus_segregatus,Echinodermata,Benthos,Yes,NA,NA,NA,40,NA,Ta/Me,Schejter_etal_2016; Martinez_pers.com.,https://doi.org/10.1007/s00300-016-1913-2,Martinez_pers.com.,,Registrado Psolus_sp; Martinez sugiere presencia de P. segregatus
334,NA,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudrotasfer,Pseudrotasfer_microincubator,Echinodermata,,ToBeAdded,NA,NA,NA,6,NA,Talud,Bohn_2007,https://doi.org/10.11646/zootaxa.1662.1.7,Bohn_2007,https://doi.org/10.11646/zootaxa.1662.1.7,
272,NA,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,Amphioplus_peregrinator,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
273,NA,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura_belgicae,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
274,NA,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura_eugeniae,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
275,NA,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,Amphiura_magellanica,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
276,NA,Echinodermata,Ophiuroidea,Ophiacanthida ,Ophiacanthidae ,Ophiochondrus,Ophiochondrus_stelliger,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
277,NA,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten,Ophiocten_amitinum,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
278,NA,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiolycus,Ophiolycus_nutrix,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
279,NA,Echinodermata,Ophiuroidea,Ophiacanthida ,Ophiacanthidae,Ophiomitrella,Ophiomitrella_conferta,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
280,NA,Echinodermata,Ophiuroidea,Ophiurida,Ophiomusaidae,Ophiomusa,Ophiomusa_constricta,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
281,NA,Echinodermata,Ophiuroidea,Ophiacanthidae,Ophiomyxidae,Ophiomyxa,Ophiomyxa_vivipara,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
282,NA,Echinodermata,Ophiuroidea,Amphilepidida ,Amphiuridae,Ophiophragmus,Ophiophragmus_chilensis,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
283,NA,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophioplinthus,Ophioplinthus_confragosa,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
284,NA,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophioplinthus,Ophioplinthus_inornata,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
285,NA,Echinodermata,Ophiuroidea,Amphilepidida ,Hemieuryalidae ,Ophiozonella,Ophiozonella_falklandica,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
286,NA,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiuroglypha,Ophiuroglypha_lymani,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Brogger_pers.com.,NA,,,
251,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Anasterias,Anasterias_antarctica,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
253,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Cryptasterias,Cryptasterias_brachiata,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
255,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Diplasterias,Diplasterias_brandti,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
257,Autumn,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Diplodontias,Diplodontias_singularis,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
260,Autumn,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Hippasteria,Hippasteria_falklandica,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
263,Autumn,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Leptychaster,Leptychaster_sp,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
264,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Lysasterias,Lysasterias_sp,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
266,Autumn,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Odontaster,Odontaster_sp,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
270,Autumn,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster_sp,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
288,Autumn,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Acodontaster,Acodontaster_elongatus,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
289,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Anasterias,Anasterias_pedicellaris,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
291,Autumn,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Ceramaster,Ceramaster_patagonicus,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
293,Autumn,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Cosmasterias,Cosmasterias_lurida,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
295,Autumn,Echinodermata,Asteroidea,Valvatida,Poraniidae,Glabraster,Glabraster_antarctica,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
297,Autumn,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia_obesa,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
298,Autumn,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia_studeri,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
300,Autumn,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Notioceramus,Notioceramus_anomalus,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
305,Autumn,Echinodermata,Asteroidea,Velatida,Korethrasteridae,Peribolaster,Peribolaster_folliculatus,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
306,Autumn,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Perknaster,Perknaster_fuscus,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
310,Autumn,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster_affinis,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
311,Autumn,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster_stellifer,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
312,Autumn,Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,Solaster_regularis,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
323,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterina,Asterina_fimbriata,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
326,Autumn,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Bathybiaster,Bathybiaster_loripes,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
327,Autumn,Echinodermata,Asteroidea,Notomyotida,Benthopentiniidae,Cheiraster,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
329,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Diplasterias,Diplasterias_brucei,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
333,Autumn,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Tremaster,Tremaster_mirabilis,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Talud,Fraysse_etal_2018,https://doi.org/10.1007/s00300-018-2377-3,,,
294,Autumn,Echinodermata,Asteroidea,Velatida,Pterasteridae,Diplopteraster,Diplopteraster_verrucosus,Echinodermata,Benthos,Yes,NA,NA,NA,53,NA,Ta/Me,Fraysse_etal_2018; 2020,https://doi.org/10.1007/s00300-018-2377-3,,,
287,NA,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Trachytyone,Trachytyone_parva,Echinodermata,,ToBeAdded,NA,NA,NA,6-31,NA,Meseta,Hernandez_1982,Given by M. Martinez,Hernandez_1982,Given by M. Martinez,
304,All,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pentactella,Pentactella_perrieri,Echinodermata,Benthos,No,NA,NA,NA,40,NA,Ta/Me,Martinez_etal_2020,https://doi.org/10.1007/s00300-020-02715-1,Martinez_pers.com.,,
292,Autumn,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cladodactyla,Cladodactyla_crocea,Echinodermata,Benthos,Yes,NA,NA,NA,40,NA,Ta/Me,Martinez_pers.com.,NA,Martinez_pers.com.,,
299,Autumn,Echinodermata,Crinoidea,Comatulida,Antedonidae,Isometra,Isometra_vivipara,Echinodermata,Benthos,Yes,NA,NA,NA,15,NA,Ta/Me,Pertossi_etal_2019,https://doi.org/10.1007/s00300-019-02477-5,,,
254,Autumn,Echinodermata,Asteroidea,Paxillosida,Ctenodiscidae,Ctenodiscus,Ctenodiscus_australis,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Rivadeneira_etal_2017; Fraysse_etal_2018,https://doi.org/10.3354/meps12296,,,
268,Autumn,Echinodermata,Asteroidea,Valvatida,Ganeriidae,,Perknaster_sp,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Schejter_etal_2016,https://doi.org/10.1007/s00300-016-1913-2,,,
269,Autumn,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster_aff._lebruni,Echinodermata,Benthos,Yes,NA,NA,NA,NA,NA,Meseta,Schejter_etal_2016,https://doi.org/10.1007/s00300-016-1913-2,,,
307,Autumn,Echinodermata,Echinoidea,Camarodonta,Temnopleuridae,Pseudechinus,Pseudechinus_magellanicus,Echinodermata,Benthos,No,NA,NA,NA,NA,NA,Ta/Me,Schejter_etal_2016,https://doi.org/10.1007/s00300-016-1913-2,,,
